chapter_num,chapter_name,chapter_fa,path,name,level,last_year,last_value,first_year,first_value,n_points
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Total Expenditure (as % of GDP mp),Total Expenditure (as % of GDP mp),0,2024-25,21.2,1980-81,22.9,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Total Expenditure (as % of GDP mp) > Current Expenditure (as % of GDP mp),Current Expenditure (as % of GDP mp),1,2024-25,18.9,1980-81,13.6,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,"Total Expenditure (as % of GDP mp) > Current Expenditure, Defence (as % of GDP mp)","Current Expenditure, Defence (as % of GDP mp)",1,2024-25,1.9,1980-81,5.5,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,"Total Expenditure (as % of GDP mp) > Current Expenditure, Markup Payments (as % of GDP mp)","Current Expenditure, Markup Payments (as % of GDP mp)",1,2024-25,7.8,1980-81,2.1,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,"Total Expenditure (as % of GDP mp) > Current Expenditure, Others (as % of GDP mp)","Current Expenditure, Others (as % of GDP mp)",1,2024-25,9.2,1980-81,1,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Development Expenditure (as % of GDP current mp),Development Expenditure (as % of GDP current mp),0,2024-25,2.6,1980-81,9.3,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Overall Deficit (as % of GDP current mp),Overall Deficit (as % of GDP current mp),0,2024-25,5.4,1980-81,5.3,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Money and Credit (growth %),Money and Credit (growth %),0,,,,,0
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Money and Credit (growth %) > Monetary Assets (M2) (growth %),Monetary Assets (M2) (growth %),1,2024-25,12.9,1980-81,13.2,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Money and Credit (growth %) > Domestic Assets (growth %),Domestic Assets (growth %),1,2024-25,8.2,1980-81,16.5,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Stock Exchange (growth %),Stock Exchange (growth %),0,,,,,0
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Stock Exchange (growth %) > KSE 100 Index (growth %),KSE 100 Index (growth %),1,2024-25,60.1,1980-81,-1,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Stock Exchange (growth %) > Aggregate Market Capitalization (growth %),Aggregate Market Capitalization (growth %),1,2024-25,46.9,1980-81,-1.9,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Trade and Payments (growth %),Trade and Payments (growth %),0,,,,,0
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Trade and Payments (growth %) > Exports (fob) (growth %),Exports (fob) (growth %),1,2024-25,4.4,1980-81,19.6,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Trade and Payments (growth %) > Imports (fob) (growth %),Imports (fob) (growth %),1,2024-25,11.2,1980-81,14.5,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Trade and Payments (growth %) > Workers' Remittances (growth %),Workers' Remittances (growth %),1,2024-25,26.6,1980-81,9.9,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Trade and Payments (growth %) > Exports (fob) As % of GDP (mp),Exports (fob) As % of GDP (mp),1,2024-25,7.9,1980-81,10,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Trade and Payments (growth %) > Imports (fob) As % of GDP (mp),Imports (fob) As % of GDP (mp),1,2024-25,14.5,1980-81,19.8,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Trade and Payments (growth %) > Trade Deficit As % of GDP (mp),Trade Deficit As % of GDP (mp),1,2024-25,6.6,1980-81,9.8,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Trade and Payments (growth %) > Current Account Deficit As % of GDP (mp),Current Account Deficit As % of GDP (mp),1,2024-25,0.5,1980-81,3.7,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Agriculture,Agriculture,0,,,,,0
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Agriculture > Total Cropped Area (mln. Hectares),Total Cropped Area (mln. Hectares),1,2024-25,24.6,1980-81,19.3,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Agriculture > Production,Production,1,,,,,0
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,"Agriculture > Production, Wheat (mln. tons)","Production, Wheat (mln. tons)",1,2024-25,28.4,1980-81,11.5,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,"Agriculture > Production, Rice (mln. tons)","Production, Rice (mln. tons)",1,2024-25,9.7,1980-81,3.1,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,"Agriculture > Production, Sugarcane (mln. tons)","Production, Sugarcane (mln. tons)",1,2024-25,84.2,1980-81,32.4,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,"Agriculture > Production, Cotton (mln. bales)","Production, Cotton (mln. bales)",1,2024-25,7.1,1980-81,4.2,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Agriculture > Fertilizer Offtake (mln.N/tons),Fertilizer Offtake (mln.N/tons),1,2024-25,4.4,1980-81,1.1,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Agriculture > Credit Disbursed (bln. Rs.),Credit Disbursed (bln. Rs.),1,2024-25,2577.3,1980-81,4,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Manufacturing,Manufacturing,0,,,,,0
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Manufacturing > Cotton Yarn (mln. Kg.),Cotton Yarn (mln. Kg.),1,2024-25,2665.3,1980-81,375,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Manufacturing > Cotton Cloth (mln. sq. mtr.),Cotton Cloth (mln. sq. mtr.),1,2024-25,877.3,1980-81,308,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Manufacturing > Fertilizer Offtake (mln. tons),Fertilizer Offtake (mln. tons),1,2024-25,9.4,1980-81,1.6,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Manufacturing > Sugar (mln. tons),Sugar (mln. tons),1,2024-25,5.8,1980-81,0.9,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Manufacturing > Cement (mln. tons),Cement (mln. tons),1,2024-25,37.8,1980-81,3.5,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Manufacturing > Soda Ash (000 tons),Soda Ash (000 tons),1,2024-25,699.5,1980-81,96,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Manufacturing > Caustic Soda (000 tons),Caustic Soda (000 tons),1,2024-25,452.5,1980-81,39,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Manufacturing > Cigarettes (bln. nos.),Cigarettes (bln. nos.),1,2024-25,35.2,1980-81,36,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Manufacturing > Jute Goods (000 tons),Jute Goods (000 tons),1,2024-25,29.5,1980-81,50,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Energy,Energy,0,,,,,0
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Energy > Crude Oil Extraction (mln. Barrels),Crude Oil Extraction (mln. Barrels),1,2024-25,22.8,1980-81,3.6,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Energy > Gas (production) (mcf),Gas (production) (mcf),1,2024-25,1054.8,1980-81,299.8,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Energy > Electricity (installed capacity) (000 MW),Electricity (installed capacity) (000 MW),1,2024-25,44.5,1980-81,4.1,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Transport & Communications,Transport & Communications,0,,,,,0
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Transport & Communications > Roads (000 km),Roads (000 km),1,2024-25,501.2,1980-81,94,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Transport & Communications > Motor Vehicles on Roads (mln. nos.),Motor Vehicles on Roads (mln. nos.),1,2024-25,37.4,1980-81,0.8,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Transport & Communications > Post Offices (000 nos.),Post Offices (000 nos.),1,2024-25,7,1980-81,11.2,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Transport & Communications > TV Sets (000 nos.),TV Sets (000 nos.),1,2023-24,25330,2006-07,9003,18
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Information Technology and Telecom,Information Technology and Telecom,0,,,,,0
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Information Technology and Telecom > Telephones (mln. nos.),Telephones (mln. nos.),1,2024-25,2.5,1980-81,0.4,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Information Technology and Telecom > Mobile Phones (mln. nos.),Mobile Phones (mln. nos.),1,2024-25,197.8,2000-01,0.7,25
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Information Technology and Telecom > Telecom Revenues (Rs. bln.),Telecom Revenues (Rs. bln.),1,2024-25,1075,2018-19,604,7
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Information Technology and Telecom > Teledensity (percent),Teledensity (percent),1,2024-25,81.1,2018-19,75.1,7
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Information Technology and Telecom > Broadband Subscribers (mln. nos.),Broadband Subscribers (mln. nos.),1,2024-25,150,2018-19,69.4,7
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Population (million),Population (million),0,2024-25,252.09,1980-81,83.8,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Crude Birth Rate (per 1000 person),Crude Birth Rate (per 1000 person),0,2024-25,25.71,1984-85,43.3,35
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Crude Death Rate (per 1000 person),Crude Death Rate (per 1000 person),0,2024-25,5.69,1984-85,11.8,35
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Infant Mortality Rate (per 1000 person),Infant Mortality Rate (per 1000 person),0,2024-25,47,1984-85,126.7,34
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Labour Force & Employment,Labour Force & Employment,0,,,,,0
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Labour Force & Employment > Labour Force (million),Labour Force (million),1,2024-25,83.1,1980-81,25.7,39
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Labour Force & Employment > Employed Labour Force (million),Employed Labour Force (million),1,2024-25,77.2,1980-81,24.7,39
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Labour Force & Employment > Un-employed Labour Force (million),Un-employed Labour Force (million),1,2024-25,5.9,1980-81,1,39
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Labour Force & Employment > Un-employment Rate (% per annum),Un-employment Rate (% per annum),1,2024-25,7.1,1980-81,3.7,39
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Education,Education,0,,,,,0
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Education > Primary Schools (000 nos.),Primary Schools (000 nos.),1,2024-25,154.9,1980-81,59.2,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Education > Primary Schools (000 nos.) Male,Primary Schools (000 nos.) Male,1,2024-25,88.2,1980-81,40.6,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Education > Primary Schools (000 nos.) Female,Primary Schools (000 nos.) Female,1,2024-25,66.7,1980-81,18.6,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Education > Middle Schools (000 nos.),Middle Schools (000 nos.),1,2024-25,43.9,1980-81,5.3,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Education > Middle Schools (000 nos.) Male,Middle Schools (000 nos.) Male,1,2024-25,22,1980-81,3.9,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Education > Middle Schools (000 nos.) Female,Middle Schools (000 nos.) Female,1,2024-25,21.9,1980-81,1.4,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Education > High Schools (000 nos.),High Schools (000 nos.),1,2024-25,48.7,1980-81,3.5,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Education > High Schools (000 nos.) Male,High Schools (000 nos.) Male,1,2024-25,23.6,1980-81,2.5,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Education > High Schools (000 nos.) Female,High Schools (000 nos.) Female,1,2024-25,25.1,1980-81,1,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Education > Technical / Vocational Institutions (nos.),Technical / Vocational Institutions (nos.),1,2024-25,4746,1980-81,231,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Education > Technical / Vocational Institutions (nos.) Male,Technical / Vocational Institutions (nos.) Male,1,2024-25,2804,1980-81,143,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Education > Technical / Vocational Institutions (nos.) Female,Technical / Vocational Institutions (nos.) Female,1,2024-25,1942,1980-81,88,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Education > Literacy Rate (percent),Literacy Rate (percent),1,2024-25,63,1980-81,26.2,31
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Education > Literacy Rate (percent) Male,Literacy Rate (percent) Male,1,2024-25,73,1980-81,35.1,27
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Education > Literacy Rate (percent) Female,Literacy Rate (percent) Female,1,2024-25,54,1980-81,16,27
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Education > Expenditure on Education (as % of GDP),Expenditure on Education (as % of GDP),1,2024-25,0.8,1980-81,1.4,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Health,Health,0,,,,,0
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Health > Registered Doctors (000 nos.),Registered Doctors (000 nos.),1,2024-25,336.6,1980-81,10.8,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Health > Registered Nurses (000 nos.),Registered Nurses (000 nos.),1,2024-25,138.4,1980-81,5.3,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Health > Registered Dentists (000 nos.),Registered Dentists (000 nos.),1,2024-25,42.1,1980-81,0.9,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Health > Hospitals (nos.),Hospitals (nos.),1,2024-25,1934,1980-81,602,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Health > Dispensaries (000 nos.),Dispensaries (000 nos.),1,2024-25,6.2,1980-81,3.5,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Health > Rural Health Centers (nos.),Rural Health Centers (nos.),1,2024-25,802,1980-81,0.2,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Health > TB Centres (nos.),TB Centres (nos.),1,2024-25,486,1980-81,98,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Health > Total Beds (000 nos.),Total Beds (000 nos.),1,2024-25,174,1980-81,47.4,45
1,Economic and Social Indicators,شاخص‌های اقتصادی و اجتماعی,Health > Expenditure on Health (as % of GDP),Expenditure on Health (as % of GDP),1,2024-25,0.8,1980-81,0.6,45
2,Growth and Investment,رشد و سرمایه‌گذاری,Agriculture at Basic Prices (Rs Million),Agriculture at Basic Prices (Rs Million),0,2025-26,9975844,1999-00,5018356,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Agriculture at Basic Prices (Rs Million) > Crops at Basic Prices (Rs Million),Crops at Basic Prices (Rs Million),1,2025-26,3392543,1999-00,2293488,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Agriculture at Basic Prices (Rs Million) > Crops at Basic Prices (Rs Million) > Important Crops at Basic Prices (Rs Million),Important Crops at Basic Prices (Rs Million),2,2025-26,1728137,1999-00,1162155,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Agriculture at Basic Prices (Rs Million) > Crops at Basic Prices (Rs Million) > Other Crops at Basic Prices (Rs Million),Other Crops at Basic Prices (Rs Million),2,2025-26,1560645,1999-00,1001746,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Agriculture at Basic Prices (Rs Million) > Crops at Basic Prices (Rs Million) > Cotton Ginning at Basic Prices (Rs Million),Cotton Ginning at Basic Prices (Rs Million),2,2025-26,103761,1999-00,129587,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Agriculture at Basic Prices (Rs Million) > Livestock at Basic Prices (Rs Million),Livestock at Basic Prices (Rs Million),1,2025-26,6229439,1999-00,2413171,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Agriculture at Basic Prices (Rs Million) > Forestry at Basic Prices (Rs Million),Forestry at Basic Prices (Rs Million),1,2025-26,225632,1999-00,212614,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Agriculture at Basic Prices (Rs Million) > Fishing at Basic Prices (Rs Million),Fishing at Basic Prices (Rs Million),1,2025-26,128230,1999-00,99083,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Industrial Sector at Basic Prices (Rs Million),Industrial Sector at Basic Prices (Rs Million),0,2025-26,7719583.771,1999-00,2644188,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Industrial Sector at Basic Prices (Rs Million) > Mining & Quarrying at Basic Prices (Rs Million),Mining & Quarrying at Basic Prices (Rs Million),1,2025-26,594170,1999-00,387010,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Industrial Sector at Basic Prices (Rs Million) > Manufacturing at Basic Prices (Rs Million),Manufacturing at Basic Prices (Rs Million),1,2025-26,5161262,1999-00,1405602,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Industrial Sector at Basic Prices (Rs Million) > Manufacturing at Basic Prices (Rs Million) > Large Scale at Basic Prices (Rs Million),Large Scale at Basic Prices (Rs Million),2,2025-26,3478051.293,1999-00,1117699,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Industrial Sector at Basic Prices (Rs Million) > Manufacturing at Basic Prices (Rs Million) > Small Scale at Basic Prices (Rs Million),Small Scale at Basic Prices (Rs Million),2,2025-26,1080886.682,1999-00,142702,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Industrial Sector at Basic Prices (Rs Million) > Manufacturing at Basic Prices (Rs Million) > Slaughtering at Basic Prices (Rs Million),Slaughtering at Basic Prices (Rs Million),2,2025-26,602324.0241,1999-00,145200,27
2,Growth and Investment,رشد و سرمایه‌گذاری,"Industrial Sector at Basic Prices (Rs Million) > Electricity, Gas and Water Supply at Basic Prices (Rs Million)","Electricity, Gas and Water Supply at Basic Prices (Rs Million)",1,2025-26,964834,1999-00,478551,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Industrial Sector at Basic Prices (Rs Million) > Construction at Basic Prices (Rs Million),Construction at Basic Prices (Rs Million),1,2025-26,999317.7713,1999-00,373025,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Industrial Sector at Basic Prices (Rs Million) > Commodity Producing Sector at Basic Prices (Rs Million),Commodity Producing Sector at Basic Prices (Rs Million),1,2025-26,17695427.77,1999-00,7662545,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (Rs Million),Services Sector at Basic Prices (Rs Million),0,2025-26,24866359,1999-00,8144532,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (Rs Million) > Wholesale & Retail Trade at Basic Prices (Rs Million),Wholesale & Retail Trade at Basic Prices (Rs Million),1,2025-26,7576098,1999-00,2786055,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (Rs Million) > Transport & Storage at Basic Prices (Rs Million),Transport & Storage at Basic Prices (Rs Million),1,2025-26,4406453,1999-00,1762192,27
2,Growth and Investment,رشد و سرمایه‌گذاری,"Services Sector at Basic Prices (Rs Million) > Accommodation and Food Services Activities, Hotels & Restaurants at Basic Prices (Rs Million)","Accommodation and Food Services Activities, Hotels & Restaurants at Basic Prices (Rs Million)",1,2025-26,634375,1999-00,148301,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (Rs Million) > Information and Communication at Basic Prices (Rs Million),Information and Communication at Basic Prices (Rs Million),1,2025-26,1342621,1999-00,101150,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (Rs Million) > Finance and Insurance Activities at Basic Prices (Rs Million),Finance and Insurance Activities at Basic Prices (Rs Million),1,2025-26,626432,1999-00,228780,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (Rs Million) > Real Estate Activities (OD) at Basic Prices (Rs Million),Real Estate Activities (OD) at Basic Prices (Rs Million),1,2025-26,2495256,1999-00,950329,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (Rs Million) > Public Administration and Social Security (General Government) at Basic Prices (Rs Million),Public Administration and Social Security (General Government) at Basic Prices (Rs Million),1,2025-26,1888728,1999-00,774211,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (Rs Million) > Education at Basic Prices (Rs Million),Education at Basic Prices (Rs Million),1,2025-26,1359431,1999-00,354347,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (Rs Million) > Human Health and Social Work Activities at Basic Prices (Rs Million),Human Health and Social Work Activities at Basic Prices (Rs Million),1,2025-26,748857,1999-00,118603,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (Rs Million) > Other Private Services at Basic Prices (Rs Million),Other Private Services at Basic Prices (Rs Million),1,2025-26,3788108,1999-00,920565,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (Rs Million) > GDP {Total of GVA at bp} (Rs Million),GDP {Total of GVA at bp} (Rs Million),1,2025-26,42561786.77,1999-00,15807077,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (Rs Million) > Taxes at Basic Prices (Rs Million),Taxes at Basic Prices (Rs Million),1,2025-26,3775595,1999-00,899579,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (Rs Million) > Subsidies at Basic Prices (Rs Million),Subsidies at Basic Prices (Rs Million),1,2025-26,578638,1999-00,66630,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (Rs Million) > GDP {GVA + T - S} (Rs Million),GDP {GVA + T - S} (Rs Million),1,2025-26,45758743.77,1999-00,16640026,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (Rs Million) > Net Primary Income (NPI) at Basic Prices (Rs Million),Net Primary Income (NPI) at Basic Prices (Rs Million),1,2025-26,4019288,1999-00,-256166,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (Rs Million) > Gross National Income at Basic Prices (Rs Million),Gross National Income at Basic Prices (Rs Million),1,2025-26,49778031.77,1999-00,16383859,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (Rs Million) > Population (in million),Population (in million),1,2025-26,254.64,1999-00,136,27
2,Growth and Investment,رشد و سرمایه‌گذاری,Agriculture at Basic Prices (% of GDP),Agriculture at Basic Prices (% of GDP),0,2024-25,23.6,1999-00,31.7,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Agriculture at Basic Prices (% of GDP) > Crops (% of GDP),Crops (% of GDP),1,2024-25,8.1,1999-00,14.5,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Agriculture at Basic Prices (% of GDP) > Crops (% of GDP) > Important Crops (% of GDP),Important Crops (% of GDP),2,2024-25,4.2,1999-00,7.4,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Agriculture at Basic Prices (% of GDP) > Crops (% of GDP) > Other Crops (% of GDP),Other Crops (% of GDP),2,2024-25,3.7,1999-00,6.3,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Agriculture at Basic Prices (% of GDP) > Crops (% of GDP) > Cotton Ginning (% of GDP),Cotton Ginning (% of GDP),2,2024-25,0.3,1999-00,0.8,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Agriculture at Basic Prices (% of GDP) > Livestock (% of GDP),Livestock (% of GDP),1,2024-25,14.6,1999-00,15.3,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Agriculture at Basic Prices (% of GDP) > Forestry (% of GDP),Forestry (% of GDP),1,2024-25,0.5,1999-00,1.3,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Agriculture at Basic Prices (% of GDP) > Fishing (% of GDP),Fishing (% of GDP),1,2024-25,0.3,1999-00,0.6,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Industrial Sector at Basic Prices (% of GDP),Industrial Sector at Basic Prices (% of GDP),0,2024-25,18.2,1999-00,16.7,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Industrial Sector at Basic Prices (% of GDP) > Mining & Quarrying (% of GDP),Mining & Quarrying (% of GDP),1,2024-25,1.4,1999-00,2.4,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Industrial Sector at Basic Prices (% of GDP) > Manufacturing (% of GDP),Manufacturing (% of GDP),1,2024-25,11.8,1999-00,8.9,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Industrial Sector at Basic Prices (% of GDP) > Manufacturing (% of GDP) > Large Scale (% of GDP),Large Scale (% of GDP),2,2024-25,8,1999-00,7.1,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Industrial Sector at Basic Prices (% of GDP) > Manufacturing (% of GDP) > Small Scale (% of GDP),Small Scale (% of GDP),2,2024-25,2.4,1999-00,0.9,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Industrial Sector at Basic Prices (% of GDP) > Manufacturing (% of GDP) > Slaughtering (% of GDP),Slaughtering (% of GDP),2,2024-25,1.4,1999-00,0.9,26
2,Growth and Investment,رشد و سرمایه‌گذاری,"Industrial Sector at Basic Prices (% of GDP) > Electricity, Gas & Water Supply (% of GDP)","Electricity, Gas & Water Supply (% of GDP)",1,2024-25,2.6,1999-00,3,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Industrial Sector at Basic Prices (% of GDP) > Construction (% of GDP),Construction (% of GDP),1,2024-25,2.3,1999-00,2.4,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Industrial Sector at Basic Prices (% of GDP) > Commodity Producing Sector (% of GDP),Commodity Producing Sector (% of GDP),1,2024-25,41.8,1999-00,48.5,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (% of GDP),Services Sector at Basic Prices (% of GDP),0,2024-25,58.2,1999-00,51.5,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (% of GDP) > Wholesale & Retail Trade (% of GDP),Wholesale & Retail Trade (% of GDP),1,2024-25,17.8,1999-00,17.6,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (% of GDP) > Transport & Storage (% of GDP),Transport & Storage (% of GDP),1,2024-25,10.5,1999-00,11.1,26
2,Growth and Investment,رشد و سرمایه‌گذاری,Services Sector at Basic Prices (% of GDP) > Accommodation and Food Services Activities (Hotels & Restaurants) (% of GDP),Accommodation and Food Services Activities (Hotels & Restaurants) (% of GDP),1,2024-25,1.5,1999-00,0.9,26
